game_date,Home Team,Away Team,Period,Clock,Home Team Skaters,Away Team Skaters,Home Team Goals,Away Team Goals,Team,Player,Event,X Coordinate,Y Coordinate,Detail 1,Detail 2,Detail 3,Detail 4,Player 2,X Coordinate 2,Y Coordinate 2
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,8:20,5,5,0,0,Olympic (Women) - United States,Kacey Bellamy,Play,39,30,Direct,,,,Hilary Knight,71,48
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,8:17,5,5,0,0,Olympic (Women) - United States,Hilary Knight,Zone Entry,125,20,Carried,,,,Renata Fast,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,8:16,5,5,0,0,Olympic (Women) - United States,Hilary Knight,Shot,138,26,Slapshot,Missed,t,f,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,8:13,5,5,0,0,Olympic (Women) - Canada,Meghan Agosta,Puck Recovery,45,6,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,8:12,5,5,0,0,Olympic (Women) - United States,Kendall Coyne Schofield,Puck Recovery,175,82,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,8:12,5,5,0,0,Olympic (Women) - United States,Kendall Coyne Schofield,Play,175,82,Direct,,,,Brianna Decker,182,82
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,8:09,5,5,0,0,Olympic (Women) - Canada,Marie-Philip Poulin,Puck Recovery,22,2,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,8:09,5,5,0,0,Olympic (Women) - Canada,Marie-Philip Poulin,Incomplete Play,22,2,Indirect,,,,Meghan Agosta,33,2
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,8:08,5,5,0,0,Olympic (Women) - United States,Kacey Bellamy,Puck Recovery,138,81,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,8:08,5,5,0,0,Olympic (Women) - United States,Kacey Bellamy,Shot,138,81,Snapshot,On Net,f,f,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,8:06,5,5,0,0,Olympic (Women) - Canada,Renata Fast,Puck Recovery,8,35,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:56,5,5,0,0,Olympic (Women) - Canada,Renata Fast,Zone Entry,124,21,Carried,,,,Kacey Bellamy,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:55,5,5,0,0,Olympic (Women) - United States,Kacey Bellamy,Puck Recovery,44,52,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:52,5,5,0,0,Olympic (Women) - Canada,Renata Fast,Takeaway,130,6,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:49,5,5,0,0,Olympic (Women) - Canada,Renata Fast,Play,77,6,Indirect,,,,Melodie Daoust,92,8
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:46,5,5,0,0,Olympic (Women) - Canada,Melodie Daoust,Zone Entry,124,10,Carried,,,,Kacey Bellamy,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:42,5,5,0,0,Olympic (Women) - Canada,Melodie Daoust,Incomplete Play,155,7,Direct,,,,Brianne Jenner,155,49
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:40,5,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Puck Recovery,169,80,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:38,5,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Play,187,72,Direct,,,,Melodie Daoust,149,37
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:37,5,5,0,0,Olympic (Women) - Canada,Melodie Daoust,Shot,152,36,Wristshot,Missed,t,f,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:36,5,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Puck Recovery,192,37,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:35,5,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Shot,187,36,Wrap Around,On Net,f,f,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:33,5,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Puck Recovery,197,28,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:31,5,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Play,196,45,Direct,,,,Meghan Agosta,166,65
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:29,5,5,0,0,Olympic (Women) - Canada,Meghan Agosta,Play,165,69,Direct,,,,Brigette Lacquette,130,60
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:29,5,5,0,0,Olympic (Women) - Canada,Brigette Lacquette,Shot,130,60,Slapshot,Missed,t,t,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:26,5,5,0,0,Olympic (Women) - Canada,Jocelyne Larocque,Puck Recovery,154,5,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:19,5,5,0,0,Olympic (Women) - Canada,Jocelyne Larocque,Incomplete Play,196,64,Direct,,,,Brianne Jenner,192,45
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:16,5,5,0,0,Olympic (Women) - United States,Sidney Morin,Puck Recovery,14,79,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:16,5,5,0,0,Olympic (Women) - United States,Sidney Morin,Incomplete Play,14,79,Direct,,,,Hilary Knight,71,81
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:14,5,5,0,0,Olympic (Women) - Canada,Meghan Agosta,Puck Recovery,104,6,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:14,5,5,0,0,Olympic (Women) - Canada,Meghan Agosta,Play,104,6,Direct,,,,Jennifer Wakefield,69,14
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:12,5,5,0,0,Olympic (Women) - Canada,Jennifer Wakefield,Play,67,33,Direct,,,,Jocelyne Larocque,130,79
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:11,5,5,0,0,Olympic (Women) - Canada,Jennifer Wakefield,Zone Entry,124,77,Played,,,,Kacey Bellamy,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:09,5,5,0,0,Olympic (Women) - Canada,Jocelyne Larocque,Shot,161,65,Wristshot,Blocked,t,f,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:05,5,5,0,0,Olympic (Women) - United States,Gigi Marvin,Puck Recovery,9,15,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:02,5,5,0,0,Olympic (Women) - United States,Gigi Marvin,Play,21,17,Direct,,,,Meghan Duggan,40,3
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,7:00,5,5,0,0,Olympic (Women) - United States,Meghan Duggan,Play,39,3,Indirect,,,,Megan Keller,2,37
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:51,5,5,0,0,Olympic (Women) - United States,Meghan Duggan,Puck Recovery,37,3,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:50,5,5,0,0,Olympic (Women) - United States,Meghan Duggan,Play,27,7,Direct,,,,Emily Pfalzer,34,66
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:46,5,5,0,0,Olympic (Women) - United States,Emily Pfalzer,Dump In/Out,96,75,Lost,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:46,5,5,0,0,Olympic (Women) - United States,Emily Pfalzer,Zone Entry,96,75,Dumped,,,,Jocelyne Larocque,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:42,5,5,0,0,Olympic (Women) - Canada,Natalie Spooner,Puck Recovery,13,10,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:42,5,5,0,0,Olympic (Women) - Canada,Jocelyne Larocque,Penalty Taken,96,13,Interference,,,,Emily Pfalzer,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:42,5,4,0,0,Olympic (Women) - United States,Dani Cameranesi,Faceoff Win,169,21,Backhand,,,,Natalie Spooner,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:42,5,4,0,0,Olympic (Women) - United States,Hannah Brandt,Puck Recovery,191,13,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:38,5,4,0,0,Olympic (Women) - United States,Hannah Brandt,Incomplete Play,191,13,Direct,,,,Emily Pfalzer,133,33
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:37,5,4,0,0,Olympic (Women) - Canada,Laura Stacey,Takeaway,42,55,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:37,5,4,0,0,Olympic (Women) - Canada,Laura Stacey,Dump In/Out,50,49,Lost,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:35,5,4,0,0,Olympic (Women) - United States,Emily Pfalzer,Puck Recovery,82,49,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:35,5,4,0,0,Olympic (Women) - United States,Emily Pfalzer,Play,82,49,Direct,,,,Megan Keller,119,80
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:33,5,4,0,0,Olympic (Women) - United States,Megan Keller,Play,87,84,Indirect,,,,Emily Pfalzer,18,77
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:28,5,4,0,0,Olympic (Women) - United States,Emily Pfalzer,Play,16,52,Direct,,,,Amanda Kessel,52,77
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:24,5,4,0,0,Olympic (Women) - United States,Amanda Kessel,Zone Entry,125,80,Carried,,,,Meaghan Mikkelson,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:24,5,4,0,0,Olympic (Women) - United States,Amanda Kessel,Play,146,79,Direct,,,,Dani Cameranesi,158,51
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:23,5,4,0,0,Olympic (Women) - United States,Dani Cameranesi,Shot,158,51,Snapshot,Missed,f,t,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:21,5,4,0,0,Olympic (Women) - Canada,Lauriane Rougeau,Puck Recovery,8,35,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:21,5,4,0,0,Olympic (Women) - Canada,Lauriane Rougeau,Play,8,35,Indirect,,,,Meaghan Mikkelson,2,32
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:20,5,4,0,0,Olympic (Women) - United States,Amanda Kessel,Puck Recovery,198,53,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:17,5,4,0,0,Olympic (Women) - Canada,Blayre Turnbull,Puck Recovery,3,22,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:16,5,4,0,0,Olympic (Women) - Canada,Blayre Turnbull,Play,19,4,Indirect,,,,Laura Stacey,69,6
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:14,5,4,0,0,Olympic (Women) - Canada,Laura Stacey,Zone Entry,124,5,Carried,,,,Emily Pfalzer,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:07,5,4,0,0,Olympic (Women) - United States,Megan Keller,Takeaway,6,25,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:06,5,4,0,0,Olympic (Women) - United States,Megan Keller,Play,9,10,Indirect,,,,Hannah Brandt,4,32
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,6:02,5,4,0,0,Olympic (Women) - United States,Hannah Brandt,Play,16,15,Indirect,,,,Hilary Knight,14,19
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:53,5,4,0,0,Olympic (Women) - United States,Hilary Knight,Play,11,44,Indirect,,,,Kacey Bellamy,3,46
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:50,5,4,0,0,Olympic (Women) - United States,Kacey Bellamy,Play,50,37,Direct,,,,Hilary Knight,81,79
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:46,5,4,0,0,Olympic (Women) - United States,Hilary Knight,Dump In/Out,118,84,Lost,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:46,5,4,0,0,Olympic (Women) - United States,Hilary Knight,Zone Entry,118,84,Dumped,,,,Laura Fortino,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:43,5,4,0,0,Olympic (Women) - Canada,Renata Fast,Puck Recovery,20,82,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:43,5,4,0,0,Olympic (Women) - Canada,Renata Fast,Incomplete Play,20,82,Indirect,,,,Bailey Bram,47,78
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:39,5,4,0,0,Olympic (Women) - United States,Kendall Coyne Schofield,Puck Recovery,170,4,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:39,5,4,0,0,Olympic (Women) - United States,Kendall Coyne Schofield,Play,170,4,Indirect,,,,Brianna Decker,153,3
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:38,5,4,0,0,Olympic (Women) - United States,Brianna Decker,Play,153,3,Direct,,,,Kacey Bellamy,132,10
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:36,5,4,0,0,Olympic (Women) - United States,Kacey Bellamy,Play,137,19,Direct,,,,Sidney Morin,136,57
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:35,5,4,0,0,Olympic (Women) - United States,Sidney Morin,Shot,141,66,Wristshot,Blocked,t,f,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:33,5,4,0,0,Olympic (Women) - United States,Kendall Coyne Schofield,Puck Recovery,180,79,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:32,5,4,0,0,Olympic (Women) - United States,Kendall Coyne Schofield,Play,180,79,Indirect,,,,Hilary Knight,195,72
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:31,5,4,0,0,Olympic (Women) - Canada,Laura Fortino,Puck Recovery,5,13,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:29,5,4,0,0,Olympic (Women) - Canada,Laura Fortino,Incomplete Play,27,0,Indirect,,,,Sarah Nurse,54,10
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:29,5,4,0,0,Olympic (Women) - United States,Kendall Coyne Schofield,Takeaway,166,85,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:27,5,4,0,0,Olympic (Women) - United States,Kendall Coyne Schofield,Incomplete Play,157,85,Direct,,,,Sidney Morin,130,82
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:24,5,4,0,0,Olympic (Women) - United States,Sidney Morin,Puck Recovery,113,83,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:24,5,4,0,0,Olympic (Women) - United States,Sidney Morin,Play,113,83,Direct,,,,Kacey Bellamy,91,39
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:22,5,4,0,0,Olympic (Women) - United States,Kacey Bellamy,Play,92,23,Direct,,,,Brianna Decker,132,4
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:21,5,4,0,0,Olympic (Women) - United States,Kacey Bellamy,Zone Entry,125,11,Played,,,,Renata Fast,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:17,5,4,0,0,Olympic (Women) - United States,Brianna Decker,Incomplete Play,164,21,Direct,,,,Hilary Knight,171,48
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:17,5,4,0,0,Olympic (Women) - Canada,Renata Fast,Puck Recovery,19,64,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:17,5,4,0,0,Olympic (Women) - Canada,Renata Fast,Play,19,64,Direct,,,,Bailey Bram,29,59
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:16,5,4,0,0,Olympic (Women) - Canada,Bailey Bram,Incomplete Play,29,59,Indirect,,,,Renata Fast,14,70
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:14,5,4,0,0,Olympic (Women) - United States,Brianna Decker,Takeaway,184,11,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:12,5,4,0,0,Olympic (Women) - United States,Brianna Decker,Incomplete Play,178,3,Direct,,,,Sidney Morin,132,30
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:11,5,4,0,0,Olympic (Women) - Canada,Emily Clark,Takeaway,47,60,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:11,5,4,0,0,Olympic (Women) - Canada,Emily Clark,Dump In/Out,47,60,Lost,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:09,5,4,0,0,Olympic (Women) - United States,Sidney Morin,Puck Recovery,94,23,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:07,5,4,0,0,Olympic (Women) - United States,Sidney Morin,Play,65,29,Direct,,,,Brianna Decker,90,13
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:03,5,4,0,0,Olympic (Women) - United States,Brianna Decker,Play,72,53,Direct,,,,Jocelyne Lamoureux,111,79
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,5:01,5,4,0,0,Olympic (Women) - United States,Jocelyne Lamoureux,Zone Entry,124,78,Carried,,,,Renata Fast,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:58,5,4,0,0,Olympic (Women) - United States,Jocelyne Lamoureux,Play,186,73,Indirect,,,,Monique Lamoureux,164,1
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:54,5,4,0,0,Olympic (Women) - United States,Monique Lamoureux,Play,179,2,Indirect,,,,Jocelyne Lamoureux,199,19
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:53,5,4,0,0,Olympic (Women) - United States,Jocelyne Lamoureux,Incomplete Play,199,19,Direct,,,,Kelly Pannek,159,24
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:47,5,4,0,0,Olympic (Women) - United States,Cayla Barnes,Puck Recovery,3,66,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:42,5,5,0,0,Olympic (Women) - United States,Cayla Barnes,Play,27,44,Direct,,,,Kelly Pannek,44,11
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:40,5,5,0,0,Olympic (Women) - United States,Kelly Pannek,Play,94,19,Direct,,,,Monique Lamoureux,130,26
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:40,5,5,0,0,Olympic (Women) - United States,Kelly Pannek,Zone Entry,126,31,Played,,,,Meaghan Mikkelson,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:38,5,5,0,0,Olympic (Women) - Canada,Meaghan Mikkelson,Takeaway,60,58,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:38,5,5,0,0,Olympic (Women) - Canada,Meaghan Mikkelson,Play,60,58,Direct,,,,Meghan Agosta,63,34
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:36,5,5,0,0,Olympic (Women) - Canada,Meghan Agosta,Dump In/Out,63,34,Lost,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:35,5,5,0,0,Olympic (Women) - United States,Cayla Barnes,Puck Recovery,131,56,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:33,5,5,0,0,Olympic (Women) - Canada,Lauriane Rougeau,Takeaway,20,1,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:33,5,5,0,0,Olympic (Women) - Canada,Lauriane Rougeau,Play,20,1,Indirect,,,,Meghan Agosta,21,3
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:32,5,5,0,0,Olympic (Women) - Canada,Meghan Agosta,Dump In/Out,21,3,Lost,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:28,5,5,0,0,Olympic (Women) - United States,Lee Stecklein,Puck Recovery,10,66,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:28,5,5,0,0,Olympic (Women) - Canada,Marie-Philip Poulin,Faceoff Win,31,20,Backhand,,,,Gigi Marvin,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:26,5,5,0,0,Olympic (Women) - Canada,Meaghan Mikkelson,Puck Recovery,11,16,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:26,5,5,0,0,Olympic (Women) - Canada,Meaghan Mikkelson,Play,11,16,Indirect,,,,Lauriane Rougeau,5,57
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:24,5,5,0,0,Olympic (Women) - Canada,Lauriane Rougeau,Incomplete Play,13,72,Indirect,,,,Jocelyne Larocque,51,79
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:23,5,5,0,0,Olympic (Women) - United States,Emily Pfalzer,Puck Recovery,115,5,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:21,5,5,0,0,Olympic (Women) - United States,Emily Pfalzer,Incomplete Play,103,5,Indirect,,,,Meghan Duggan,110,17
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:19,5,5,0,0,Olympic (Women) - Canada,Lauriane Rougeau,Puck Recovery,78,77,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:18,5,5,0,0,Olympic (Women) - Canada,Lauriane Rougeau,Zone Entry,124,78,Carried,,,,Emily Pfalzer,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:14,5,5,0,0,Olympic (Women) - Canada,Lauriane Rougeau,Shot,187,39,Wrap Around,Blocked,f,f,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:11,5,5,0,0,Olympic (Women) - Canada,Meaghan Mikkelson,Puck Recovery,161,23,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:11,5,5,0,0,Olympic (Women) - Canada,Meaghan Mikkelson,Incomplete Play,161,23,Direct,,,,Lauriane Rougeau,165,24
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:10,5,5,0,0,Olympic (Women) - United States,Emily Pfalzer,Puck Recovery,19,83,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:07,5,5,0,0,Olympic (Women) - United States,Emily Pfalzer,Incomplete Play,27,68,Direct,,,,Amanda Pelkey,122,60
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:04,5,5,0,0,Olympic (Women) - Canada,Shannon Szabados,Puck Recovery,6,40,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:03,5,5,0,0,Olympic (Women) - Canada,Shannon Szabados,Incomplete Play,6,40,Indirect,,,,Lauriane Rougeau,32,4
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,4:00,5,5,0,0,Olympic (Women) - Canada,Melodie Daoust,Puck Recovery,34,0,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:58,5,5,0,0,Olympic (Women) - Canada,Melodie Daoust,Incomplete Play,41,1,Indirect,,,,Rebecca Johnston,70,2
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:55,5,5,0,0,Olympic (Women) - United States,Dani Cameranesi,Puck Recovery,100,83,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:55,5,5,0,0,Olympic (Women) - United States,Dani Cameranesi,Incomplete Play,100,83,Indirect,,,,Gigi Marvin,119,84
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:53,5,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Faceoff Win,80,20,Backhand,,,,Hannah Brandt,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:50,5,5,0,0,Olympic (Women) - Canada,Rebecca Johnston,Puck Recovery,81,70,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:50,5,5,0,0,Olympic (Women) - Canada,Rebecca Johnston,Play,76,68,Direct,,,,Brigette Lacquette,51,54
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:48,5,5,0,0,Olympic (Women) - Canada,Brigette Lacquette,Play,52,54,Direct,,,,Jocelyne Larocque,45,30
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:45,5,5,0,0,Olympic (Women) - Canada,Jocelyne Larocque,Play,74,1,Direct,,,,Brianne Jenner,115,4
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:44,5,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Dump In/Out,115,4,Lost,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:44,5,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Zone Entry,115,4,Dumped,,,,Kali Flanagan,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:43,5,5,0,0,Olympic (Women) - United States,Kali Flanagan,Puck Recovery,55,85,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:43,5,5,0,0,Olympic (Women) - United States,Kali Flanagan,Play,55,85,Indirect,,,,Amanda Kessel,61,80
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:40,5,5,0,0,Olympic (Women) - United States,Amanda Kessel,Play,73,82,Indirect,,,,Dani Cameranesi,105,4
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:37,5,5,0,0,Olympic (Women) - United States,Dani Cameranesi,Dump In/Out,105,4,Lost,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:37,5,5,0,0,Olympic (Women) - United States,Dani Cameranesi,Zone Entry,105,4,Dumped,,,,Brigette Lacquette,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:36,5,5,0,0,Olympic (Women) - Canada,Brigette Lacquette,Puck Recovery,66,84,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:34,5,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Puck Recovery,32,83,,,,,,,
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:32,5,5,0,0,Olympic (Women) - Canada,Brianne Jenner,Play,23,72,Direct,,,,Jocelyne Larocque,1,42
2018-02-21,Olympic (Women) - United States,Olympic (Women) - Canada,1,3:30,5,5,0,0,Olympic (Women) - Canada,Jocelyne Larocque,Play,5,29,Direct,,,,Rebecca Johnston,39,2
